Card Name,Condition,Creation Date,Custom Price,Foil,Foil/Etched,Frame Type,Language,Mana Cost,Mana Value,Quantity,Rarity,Reserved List,Scryfall Id,Set Code
Cloak of Invisibility,,2025-10-04T13:28:45,-,,,Regular,,{U},1,1,C,,3f6e21e6-fb3e-49c1-b5a0-499faf66d279,mir
Cloudskate,,2025-10-04T10:11:38,-,,,Regular,,{1}{U},2,1,C,,e7f97e50-3aeb-4c79-81b1-505a2f32d8ac,nem
Cloudskate,,2025-10-04T10:11:45,-,,,Regular,,{1}{U},2,1,C,,e7f97e50-3aeb-4c79-81b1-505a2f32d8ac,nem
Contempt,,2025-10-04T13:29:23,-,,,Regular,,{1}{U},2,1,C,,c1fa8e60-c32f-4586-b133-224f0aec3355,sth
Contempt,,2025-10-04T13:29:40,-,,,Regular,,{1}{U},2,1,C,,c1fa8e60-c32f-4586-b133-224f0aec3355,sth
Contempt,,2025-10-04T13:29:51,-,,,Regular,,{1}{U},2,1,C,,c1fa8e60-c32f-4586-b133-224f0aec3355,sth
Contempt,,2025-10-04T13:30:11,-,,,Regular,,{1}{U},2,1,C,,c1fa8e60-c32f-4586-b133-224f0aec3355,sth
Contempt,,2025-10-04T13:30:16,-,,,Regular,,{1}{U},2,1,C,,c1fa8e60-c32f-4586-b133-224f0aec3355,sth
Contempt,,2025-10-04T13:30:47,-,,,Regular,,{1}{U},2,1,C,,c1fa8e60-c32f-4586-b133-224f0aec3355,sth
Contempt,,2025-10-04T13:30:53,-,,,Regular,,{1}{U},2,1,C,,c1fa8e60-c32f-4586-b133-224f0aec3355,sth
Crown of Awe,,2025-10-04T23:13:32,-,,,Regular,,{1}{W},2,1,C,,aeaea4bc-dcea-4340-a039-ebc97b944673,ons
Defender of Law,,2025-10-04T18:54:41,-,,,Regular,,{2}{W},3,1,C,,9c8e8719-8c33-429d-8b95-b7f813888850,ulg
Disenchant,,2025-10-01T21:05:47,-,,,Regular,,{1}{W},2,1,C,,366407d8-3ed9-4809-b9bb-388ebb9ea815,mmq
Dispersal Shield,,2025-10-04T11:31:33,-,,,Regular,,{1}{U},2,1,C,,0c257df6-f275-40db-bfe3-a9291356cdf7,scg
Dispersal Shield,,2025-10-04T11:31:36,-,,,Regular,,{1}{U},2,1,C,,0c257df6-f275-40db-bfe3-a9291356cdf7,scg
Disruptive Pitmage,,2025-10-04T10:13:51,-,,,Regular,,{2}{U},3,1,C,,5b0d9c2f-356c-4f27-8560-8ffceadac31c,ons
Dodecapod,,2025-10-04T00:08:51,-,,,Regular,,{4},4,1,U,,ded8b992-a1c2-4e43-ad0a-ea3995a3c8b8,apc
Dodecapod,,2025-10-04T00:09:04,-,,,Regular,,{4},4,1,U,,ded8b992-a1c2-4e43-ad0a-ea3995a3c8b8,apc
Dream Prowler,,2025-10-04T10:20:26,-,,,Regular,,{2}{U}{U},4,1,C,,1444f76b-c876-4166-b957-b17313221fea,sth
Elvish Lookout,,2025-10-01T22:11:37,-,,,Regular,,{G},1,1,C,,d9a8a0e2-311a-4627-8a48-43df045c3112,uds
Enchantment Alteration,,2025-10-04T11:29:29,-,,,Regular,,{U},1,1,U,,f94c7a9a-4b7e-438e-9f8f-b22a9e757f4f,chr
Erase,,2025-10-04T20:47:35,-,,,Regular,,{W},1,1,C,,05c89d61-3c2e-4d70-86d6-f70eba3d327f,ulg
Escape Routes,,2025-10-04T13:25:04,-,,,Regular,,{2}{U},3,1,C,,dbc9062e-ddd9-41ac-a88a-33f5a7b22103,pls
Escape Routes,,2025-10-04T13:25:15,-,,,Regular,,{2}{U},3,1,C,,dbc9062e-ddd9-41ac-a88a-33f5a7b22103,pls
Expunge,,2025-10-01T20:30:29,-,,,Regular,,{2}{B},3,1,C,,0576ffe8-a7b9-479b-8ea0-418b430b1aa1,usg
Expunge,,2025-10-01T20:30:57,-,,,Regular,,{2}{B},3,1,C,,0576ffe8-a7b9-479b-8ea0-418b430b1aa1,usg
Expunge,,2025-10-01T20:31:01,-,,,Regular,,{2}{B},3,1,C,,0576ffe8-a7b9-479b-8ea0-418b430b1aa1,usg
Fatal Blow,,2025-10-01T20:28:18,-,,,Regular,,{B},1,1,C,,6890c3aa-9321-4c41-9b16-cff4e6364350,6ed
Fledgling Osprey,,2025-10-04T10:09:52,-,,,Regular,,{U},1,1,C,,8cd46bfa-ca09-422f-9891-db9399fa2d3a,uds
Fog of Gnats,,2025-10-01T19:20:54,-,,,Regular,,{B}{B},2,1,C,,3f1e9c54-134b-41da-8c3d-ec699d96778a,ulg
Frozen Solid,,2025-10-04T18:28:31,-,,,Regular,,{1}{U}{U},3,1,C,,9b89b98d-0245-4b64-b835-d101ce2bd3fa,scg
Gaseous Form,,2025-10-04T18:28:09,-,,,Regular,,{2}{U},3,1,C,,d7d74e17-5d3c-4102-aadd-263bfecca510,6ed
Ghitu War Cry,,2025-10-01T23:39:41,-,,,Regular,,{2}{R},3,1,U,,c9786c4f-f09b-46ce-966c-10efb1e5e609,ulg
Gilded Light,,2025-10-04T20:51:22,-,,,Regular,,{1}{W},2,1,U,,01b92597-cb1e-4b8f-9ee9-07b48cf1a5c6,scg
Gorilla Berserkers,,2025-10-01T22:30:20,-,,,Regular,,{3}{G}{G},5,1,C,,e3c32b65-58e7-455b-9a30-7a2edcc27b9d,all
Gorilla War Cry,,2025-10-01T23:20:14,-,,,Regular,,{1}{R},2,1,C,,e14752ef-bebf-4c31-b130-32167473482f,all
Grapple with the Past,,2025-10-01T22:36:38,-,,,Regular,,{1}{G},2,1,C,,eee02fa9-10a2-4fed-b825-612c52bed9e6,inr
Gruul Guildgate,,2025-10-04T00:02:16,-,,,Regular,,,0,1,C,,891da971-f893-4409-9339-c769f42e5014,rvr
Havoc,,2025-10-01T23:31:09,-,,,Regular,,{1}{R},2,1,U,,d7b032a1-6e43-4e22-9efa-43cfbf211e1c,tmp
Illusionary Wall,,2025-10-04T10:23:04,-,,,Regular,,{4}{U},5,1,C,,6430e8e2-fee3-4744-820e-d6e16cb992bd,ice
Ivory Tower,,2025-10-04T00:12:33,-,,,Regular,,{1},1,1,U,,5589bee7-ba0c-4d4f-9f7d-b49985a91382,brr
Krenko's Command,,2025-10-01T23:26:14,-,,,Regular,,{1}{R},2,1,C,,a4a5f5ab-b110-46e9-ba09-3083c2da13ec,rvr
Lay of the Land,,2025-10-01T22:39:16,-,,,Regular,,{G},1,1,C,,90b10608-8917-4337-ad60-ab31ab8c0fc4,apc
Living Armor,,2025-10-04T02:00:54,-,,,Regular,,{4},4,1,C,,b9da41f7-c1d2-4d5c-b6a5-09f6cc05cd4a,chr
Living Armor,,2025-10-04T02:00:58,-,,,Regular,,{4},4,1,C,,b9da41f7-c1d2-4d5c-b6a5-09f6cc05cd4a,chr
Lurking Jackals,,2025-10-01T20:43:27,-,,,Regular,,{B},1,1,U,,97d082d8-f401-47ad-845c-77776ee647ba,uds
Lurking Jackals,,2025-10-01T20:43:31,-,,,Regular,,{B},1,1,U,,97d082d8-f401-47ad-845c-77776ee647ba,uds
Mage's Guile,,2025-10-01T21:13:03,-,,,Regular,,{1}{U},2,1,C,,301cb538-a931-4916-927b-4986046b1158,ons
Mage's Guile,,2025-10-01T21:14:37,-,,,Regular,,{1}{U},2,1,C,,301cb538-a931-4916-927b-4986046b1158,ons
Mage's Guile,,2025-10-01T21:15:12,-,,,Regular,,{1}{U},2,1,C,,301cb538-a931-4916-927b-4986046b1158,ons
Mage's Guile,,2025-10-04T11:30:59,-,,,Regular,,{1}{U},2,1,C,,301cb538-a931-4916-927b-4986046b1158,ons
Marhault Elsdragon,,2025-10-03T20:11:41,-,,,Regular,,{3}{R}{R}{G},6,1,U,,b2617094-1216-4541-8057-34568defe3a1,chr
Mnemonic Sphere,,2025-10-04T18:30:34,-,,,Regular,,{1}{U},2,1,C,,6dd6a9d8-6ac3-49be-a87e-4d91fa8d96a3,brc
Momentary Blink,,2025-10-01T21:05:27,-,,,Regular,,{1}{W},2,1,C,,3dfd5aa4-b920-4aff-ba0d-2d4777ebbf66,dmr
Nested Shambler,,2025-10-01T19:13:19,-,,,Regular,,{B},1,1,C,,eb8595c6-5237-4ed1-98e4-8615bb0eb8e1,mh2
Orcish Veteran,,2025-10-01T23:08:19,-,,,Regular,,{2}{R},3,1,C,,4990dd4b-2b18-4e4c-81d4-1cd8d746a7dc,fem
Phyrexian Defiler,,2025-10-01T19:43:21,-,,,Regular,,{2}{B}{B},4,1,U,,0d555b5e-9f8a-4b1b-a4a6-dee8e177d9e8,ulg
Phyrexian Rebirth,,2025-10-04T21:31:28,-,,,Regular,,{4}{W}{W},6,1,R,,7f2aa3b8-b41c-432b-9927-c7eae1d6e78e,brc
Plated Spider,,2025-10-01T22:30:31,-,,,Regular,,{4}{G},5,1,C,,3529f49b-7e5e-4fa8-a03d-a94877761525,uds
Puppet Master,,2025-10-04T18:28:19,-,,,Regular,,{U}{U}{U},3,1,U,,b401d253-4e51-42db-91cc-ac8cc3d06ae6,chr
Puppet Master,,2025-10-04T18:28:25,-,,,Regular,,{U}{U}{U},3,1,U,,b401d253-4e51-42db-91cc-ac8cc3d06ae6,chr
Razortooth Rats,,2025-10-01T19:24:04,-,,,Regular,,{2}{B},3,1,C,,ae869780-27e8-4a6d-9ac6-cdab617725e2,wth
Relearn,,2025-10-01T21:13:16,-,,,Regular,,{1}{U}{U},3,1,U,,a0e4d974-2462-4b6c-a6c6-1d43899820d7,plst
Reprisal,,2025-10-04T20:51:51,-,,,Regular,,{1}{W},2,1,C,,839df85a-1aca-4d4b-b327-2778caa6d289,all
Rhystic Circle,,2025-10-04T21:42:08,-,,,Regular,,{2}{W}{W},4,1,C,,4a76711e-b508-4bb7-a87c-911a11905af3,pcy
Root Cage,,2025-10-01T22:43:45,-,,,Regular,,{1}{G},2,1,U,,db109497-7674-4067-a12b-dfb5c317a358,pcy
Rummaging Wizard,,2025-10-04T10:18:44,-,,,Regular,,{3}{U},4,1,U,,ad96e158-bf2b-4f3e-9692-0f79efdd94f5,ons
Scavenging Ghoul,,2025-10-01T19:44:23,-,,,Regular,,{3}{B},4,1,U,,df0baaa9-c42b-413a-b10d-95689e4ddb50,4ed
Sea's Claim,,2025-10-04T13:28:19,-,,,Regular,,{U},1,1,C,,fb652a5c-464e-4ba4-a4ab-1181be70cf7a,ons
Sengir Bats,,2025-10-01T19:28:46,-,,,Regular,,{1}{B}{B},3,1,C,,3c745c2c-4311-412d-a137-02bf6d106e46,hml
Silhana Ledgewalker,,2025-10-01T22:17:58,-,,,Regular,,{1}{G},2,1,C,,e5a04b61-8684-442e-a037-7f74fa73d531,rvr
Solfatara,,2025-10-01T23:22:56,-,,,Regular,,{2}{R},3,1,C,,c5d4bd6f-b019-4594-aa41-138fa58ba529,vis
Spined Fluke,,2025-10-01T19:32:53,-,,,Regular,,{2}{B},3,1,U,,6e4e1cf1-b265-4f0e-8df9-55acc41f3dde,plst
Steamclaw,,2025-10-04T01:54:39,-,,,Regular,,{2},2,1,U,,4f84a9bf-ce64-4301-8f2c-20f1b4acd3ef,ody
Summary Dismissal,,2025-10-01T21:00:36,-,,,Regular,,{2}{U}{U},4,1,U,,0832d006-638a-4047-94be-41ecd70fef22,inr
Swamp,,2025-10-01T20:52:23,-,,,Regular,,,0,1,C,,689cf978-7492-4bf9-9b20-a91c21008841,dmr
Swamp,,2025-10-01T20:52:26,-,,,Regular,,,0,1,C,,689cf978-7492-4bf9-9b20-a91c21008841,dmr
"Tajic, Legion's Edge",,2025-10-03T20:09:47,-,,,Regular,,{1}{R}{W},3,1,R,,412aff1f-0390-407c-bcc1-ebfb95e53f02,rvr
Temple of Enlightenment,,2025-10-01T21:10:52,-,,,Regular,,,0,1,R,,029a10c0-f589-4f56-8704-1de1bd2cb163,brc
Thallid,,2025-10-01T22:09:42,-,,,Regular,,{G},1,1,C,,4caaf31b-86a9-485b-8da7-d5b526ed1233,fem
The Fallen,,2025-10-01T19:43:14,-,,,Regular,,{1}{B}{B}{B},4,1,U,,262053e7-09b7-4cfc-9959-f8ab7c8149d8,chr
Tidal Courier,,2025-10-04T10:18:21,-,,,Regular,,{3}{U},4,1,U,,80b7cd5d-e81a-4729-b5d3-45587756413a,apc
Tidal Flats,,2025-10-04T13:21:58,-,,,Regular,,{U},1,1,C,,50e7d376-3e22-44aa-9c96-a3b8eb1568fe,fem
Torture,,2025-10-01T20:48:39,-,,,Regular,,{B},1,1,C,,2cb8cc6c-7e24-4629-a9ce-5f717f236c37,hml
Tundra Wolves,,2025-10-04T18:42:35,-,,,Regular,,{W},1,1,C,,1f2f982d-cbd0-466e-8804-b055374a9dec,5ed
Unholy Strength,,2025-10-01T20:48:53,-,,,Regular,,{B},1,1,C,,a0182f2f-a089-427b-aaf1-4cfaa4c0dc94,5ed
Unstable Amulet,,2025-10-01T23:45:22,-,,,Regular,,{1}{R},2,1,U,,25f01df9-c4fa-4598-84c1-217bde6b1841,mh3
Vedalken Humiliator,,2025-10-04T10:20:53,-,,,Regular,,{3}{U},4,1,R,,4eb38644-a65b-4a88-a9f0-20f0805573dc,brc
Wirewood Guardian,,2025-10-01T22:34:07,-,,,Regular,,{5}{G}{G},7,1,C,,e8676b1f-e37c-4ae1-9dbe-d000369fa422,scg
Wirewood Guardian,,2025-10-01T22:34:12,-,,,Regular,,{5}{G}{G},7,1,C,,e8676b1f-e37c-4ae1-9dbe-d000369fa422,scg
Wirewood Guardian,,2025-10-01T22:34:14,-,,,Regular,,{5}{G}{G},7,1,C,,e8676b1f-e37c-4ae1-9dbe-d000369fa422,scg
Wirewood Guardian,,2025-10-01T22:34:16,-,,,Regular,,{5}{G}{G},7,1,C,,e8676b1f-e37c-4ae1-9dbe-d000369fa422,scg
Wirewood Savage,,2025-10-01T22:21:56,-,,,Regular,,{2}{G},3,1,C,,99982622-98bc-45ae-8642-41cd543f32a8,ons
Wirewood Savage,,2025-10-01T22:22:06,-,,,Regular,,{2}{G},3,1,C,,99982622-98bc-45ae-8642-41cd543f32a8,ons
Acridian,,2025-10-01T22:17:11,-,,,Regular,,{1}{G},2,1,C,,05d5a38f-5a60-46da-af1c-440e4bf7fe9e,usg
Acridian,,2025-10-01T22:17:15,-,,,Regular,,{1}{G},2,1,C,,05d5a38f-5a60-46da-af1c-440e4bf7fe9e,usg
Airdrop Condor,,2025-10-01T23:13:37,-,,,Regular,,{4}{R},5,1,U,,ec9796ac-11e2-4295-bf00-f684d0111970,ons
Anaba Shaman,,2025-10-01T23:11:50,-,,,Regular,,{3}{R},4,1,C,,4b456355-9f73-45c2-9554-6e6b20d949a1,hml
Aura Extraction,,2025-10-04T20:51:33,-,,,Regular,,{1}{W},2,1,U,,55d16883-5e98-4dd2-92dd-0ba92f1099cb,ons
Body Snatcher,,2025-10-01T19:39:40,-,,,Regular,,{2}{B}{B},4,1,R,,2bd51f0b-3c8a-4b2e-a0b6-7fa98c3ba678,dmr
Brainwash,,2025-10-04T23:12:14,-,,,Regular,,{W},1,1,C,,0afcbd6d-2b83-4393-9fc8-fe91f86117fe,5ed
Cackling Counterpart,,2025-10-04T11:34:23,-,,,Regular,,{1}{U}{U},3,1,U,,29306076-b48b-4dd5-959f-12e7a38b3800,inr
Chief of the Foundry,,2025-10-04T00:07:33,-,,,Regular,,{3},3,1,U,,82a00649-080b-4297-80f2-c1e8f18c2ade,brc
Circle of Protection: Blue,,2025-10-04T21:34:07,-,,,Regular,,{1}{W},2,1,C,,0430fb60-78f6-4577-9ec5-a93d6662ef76,tmp
Deep Reconnaissance,,2025-10-01T22:41:51,-,,,Regular,,{2}{G},3,1,U,,148ce683-3911-4b77-9e07-3985766a3777,ody
Disenchant,,2025-10-04T20:52:18,-,,,Regular,,{1}{W},2,1,C,,47578ce0-dbaa-4a15-b46c-2fd2cb352be9,6ed
Dragon Shadow,,2025-10-01T20:49:53,-,,,Regular,,{1}{B},2,1,C,,0ec35e03-022b-417c-9987-7379cf3956f9,scg
Dragon Shadow,,2025-10-01T20:50:03,-,,,Regular,,{1}{B},2,1,C,,0ec35e03-022b-417c-9987-7379cf3956f9,scg
Elvish Scrapper,,2025-10-01T22:09:34,-,,,Regular,,{G},1,1,U,,ae85fafb-114b-4fd8-ac4c-5ada57054705,ons
Filigree Attendant,,2025-10-04T10:19:35,-,,,Regular,,{2}{U}{U},4,1,U,,411590fe-221e-4f6a-aad5-e156a95ac63b,brc
Filigree Attendant,,2025-10-04T10:19:39,-,,,Regular,,{2}{U}{U},4,1,U,,411590fe-221e-4f6a-aad5-e156a95ac63b,brc
Frantic Purification,,2025-10-04T20:54:04,-,,,Regular,,{2}{W},3,1,C,,04f156d1-2655-42aa-a785-d8eb15cb5422,tor
Furious Assault,,2025-10-01T23:39:56,-,,,Regular,,{2}{R},3,1,C,,27a07fae-0f34-45e7-b22d-97eea9031022,mmq
Gaea's Bounty,,2025-10-01T22:40:55,-,,,Regular,,{2}{G},3,1,C,,66b55e37-fcad-4d50-89d4-5d88269fee66,usg
Galvanic Iteration,,2025-10-01T21:09:24,-,,,Regular,,{U}{R},2,1,R,,572e5519-86df-4fba-951a-3c0616d20838,inr
Galvanic Iteration,,2025-10-03T23:38:13,-,,,Regular,,{U}{R},2,1,R,,572e5519-86df-4fba-951a-3c0616d20838,inr
Ghoultree,,2025-10-01T22:33:59,-,,,Regular,,{7}{G},8,1,U,,d3d93765-3161-4a6b-8495-4fb6cb806310,inr
Goblin Masons,,2025-10-01T23:02:43,-,,,Regular,,{1}{R},2,1,C,,124070d9-c362-4053-a405-9438b1cfac02,uds
Goblin Masons,,2025-10-01T23:02:45,-,,,Regular,,{1}{R},2,1,C,,124070d9-c362-4053-a405-9438b1cfac02,uds
Heat Ray,,2025-10-01T23:17:45,-,,,Regular,,{X}{R},1,1,C,,6a27f90e-d156-439c-b5e5-6d53bd510fe7,usg
Icy Manipulator,,2025-10-04T02:00:46,-,,,Regular,,{4},4,1,U,,e416c68f-433c-44f9-8fcc-043b3919a312,dmr
Inspiration,,2025-10-04T11:36:04,-,,,Regular,,{3}{U},4,1,C,,1374df24-bcff-45eb-a2fd-2f39439c9e6a,6ed
Izzet Guildgate,,2025-10-04T00:02:20,-,,,Regular,,,0,1,C,,807cf839-7768-4076-a788-665ff5b1d076,rvr
Jolrael's Favor,,2025-10-01T22:46:56,-,,,Regular,,{1}{G},2,1,C,,8275ecd7-f119-4cca-bef1-626a3272dd2c,pcy
Kaervek's Torch,,2025-10-01T23:26:02,-,,,Regular,,{X}{R},1,1,C,,0a1624ab-e50e-48a3-acf7-457069914616,mir
Knight of Valor,,2025-10-04T18:56:20,-,,,Regular,,{2}{W},3,1,C,,25aa80ae-bb17-4e52-a269-efe75cf4c041,vis
Lashknife,,2025-10-04T23:13:41,-,,,Regular,,{1}{W},2,1,C,,fd7451cc-4126-4518-a103-2558fa81323f,nem
Martyrs' Tomb,,2025-10-03T20:14:11,-,,,Regular,,{2}{W}{B},4,1,U,,a906a775-7c2d-47b7-a20e-a325dd28d0bd,apc
Martyrs' Tomb,,2025-10-03T20:14:16,-,,,Regular,,{2}{W}{B},4,1,U,,a906a775-7c2d-47b7-a20e-a325dd28d0bd,apc
Mausoleum Wanderer,,2025-10-04T10:09:42,-,,,Regular,,{U},1,1,R,,32bb2738-3765-4576-9cfa-a527801c933a,inr
Mausoleum Wanderer,,2025-10-04T10:09:45,-,,,Regular,,{U},1,1,R,,32bb2738-3765-4576-9cfa-a527801c933a,inr
Mausoleum Wanderer,,2025-10-04T10:09:49,-,,,Regular,,{U},1,1,R,,32bb2738-3765-4576-9cfa-a527801c933a,inr
Mountain,,2025-10-01T21:11:20,-,,,Regular,,,0,1,C,,a1f985de-fde4-497c-9cb1-00af00fccf77,brc
Mountain,,2025-10-01T23:46:16,-,,,Regular,,,0,1,C,,a1f985de-fde4-497c-9cb1-00af00fccf77,brc
Mountain,,2025-10-01T23:46:19,-,,,Regular,,,0,1,C,,a1f985de-fde4-497c-9cb1-00af00fccf77,brc
Mountain,,2025-10-01T23:46:23,-,,,Regular,,,0,1,C,,a1f985de-fde4-497c-9cb1-00af00fccf77,brc
Mystic Veil,,2025-10-04T13:31:07,-,,,Regular,,{1}{U},2,1,C,,7ddb640d-5c54-4d0a-b8c2-e22fe04f96c2,vis
Nightshade Seer,,2025-10-01T19:43:16,-,,,Regular,,{3}{B},4,1,U,,e2262467-1354-4aec-84a2-21916c44b9ef,uds
Opal Gargoyle,,2025-10-04T21:34:28,-,,,Regular,,{1}{W},2,1,C,,a8a67943-8f07-445b-a84c-893879dae7ca,usg
Pacifism,,2025-10-04T23:13:43,-,,,Regular,,{1}{W},2,1,C,,6492bf53-ad49-4cd5-83df-0005a5b77811,tmp
Pledge of Loyalty,,2025-10-04T23:13:02,-,,,Regular,,{1}{W},2,1,U,,d6f98c26-5b30-400c-8af1-8c6c43065f63,inv
Power Sink,,2025-10-04T11:28:13,-,,,Regular,,{X}{U},1,1,C,,abc58c34-c3de-47f8-a42f-3a974dcb9c47,tmp
Power Sink,,2025-10-04T11:29:51,-,,,Regular,,{X}{U},1,1,C,,662cf693-18c4-4169-bcce-09862778f60c,usg
Radiant's Judgment,,2025-10-04T20:54:10,-,,,Regular,,{2}{W},3,1,C,,28d2718e-c6fc-4961-b094-11f25f1177ff,ulg
Radiant's Judgment,,2025-10-04T20:54:13,-,,,Regular,,{2}{W},3,1,C,,28d2718e-c6fc-4961-b094-11f25f1177ff,ulg
Rathi Intimidator,,2025-10-01T19:24:07,-,,,Regular,,{1}{B}{B},3,1,C,,6fc59fa5-144f-49e6-b6bd-2ba6d3f2eff2,nem
Rathi Intimidator,,2025-10-01T19:26:42,-,,,Regular,,{1}{B}{B},3,1,C,,6fc59fa5-144f-49e6-b6bd-2ba6d3f2eff2,nem
"Rith, the Awakener",,2025-10-03T20:11:37,-,,,Regular,,{3}{R}{G}{W},6,1,R,,1c0a3c92-826e-491a-8e80-7861e5b199c2,dmr
Rootwater Depths,,2025-10-04T00:03:21,-,,,Regular,,,0,1,U,,b4a23762-85c9-4d1a-8e0c-254daed38e68,plst
Rootwater Depths,,2025-10-04T00:03:25,-,,,Regular,,,0,1,U,,b4a23762-85c9-4d1a-8e0c-254daed38e68,plst
Runechanter's Pike,,2025-10-04T01:44:24,-,,,Regular,,{2},2,1,R,,76252996-5b22-48ab-afa4-0cc2fe6a6878,brr
Serra Paladin,,2025-10-04T18:59:50,-,,,Regular,,{2}{W}{W},4,1,C,,7bd25adf-4d97-4229-abdb-1c060036cfbd,hml
Shieldmage Advocate,,2025-10-04T18:55:19,-,,,Regular,,{2}{W},3,1,C,,2ea66a41-cb2e-49d6-81fe-3f69b0dfd40e,jud
Skittering Horror,,2025-10-01T19:23:46,-,,,Regular,,{2}{B},3,1,C,,80cd2771-9681-4b4a-8c2c-a2ffd7361c35,uds
Skittering Horror,,2025-10-01T19:23:48,-,,,Regular,,{2}{B},3,1,C,,80cd2771-9681-4b4a-8c2c-a2ffd7361c35,uds
Slow Motion,,2025-10-04T18:28:36,-,,,Regular,,{2}{U},3,1,C,,2860a20d-e1bf-4e46-8c07-a858f616d5a5,ulg
Slow Motion,,2025-10-04T18:28:42,-,,,Regular,,{2}{U},3,1,C,,2860a20d-e1bf-4e46-8c07-a858f616d5a5,ulg
Slow Motion,,2025-10-04T18:28:49,-,,,Regular,,{2}{U},3,1,C,,2860a20d-e1bf-4e46-8c07-a858f616d5a5,ulg
Slow Motion,,2025-10-04T18:28:52,-,,,Regular,,{2}{U},3,1,C,,2860a20d-e1bf-4e46-8c07-a858f616d5a5,ulg
Slow Motion,,2025-10-04T18:29:05,-,,,Regular,,{2}{U},3,1,C,,2860a20d-e1bf-4e46-8c07-a858f616d5a5,ulg
Soldevi Steam Beast,,2025-10-04T00:09:20,-,,,Regular,,{5},5,1,C,,ead79d2c-170e-4106-962d-d69c4b5fead0,all
Spinal Embrace,,2025-10-03T23:41:16,-,,,Regular,,{3}{U}{U}{B},6,1,R,,fa304be0-3944-42c3-94cd-6568db8a661e,dmr
Takklemaggot,,2025-10-01T20:50:50,-,,,Regular,,{2}{B}{B},4,1,U,,a596069b-864b-48fb-a097-bf5e6cafbcce,chr
Teferi's Curse,,2025-10-04T13:30:23,-,,,Regular,,{1}{U},2,1,C,,fb813ef5-8441-4024-a585-1ea24145e1bd,mir
Temporal Spring,,2025-10-03T20:15:46,-,,,Regular,,{1}{G}{U},3,1,C,,b584dfd1-a56c-406e-8504-47ea136dc102,apc
Terminal Agony,,2025-10-03T23:39:20,-,,,Regular,,{2}{B}{R},4,1,C,,3ddb6d98-3a3a-4332-a64e-97aec71777a4,mh2
Terminal Agony,,2025-10-03T23:39:29,-,,,Regular,,{2}{B}{R},4,1,C,,3ddb6d98-3a3a-4332-a64e-97aec71777a4,mh2
Terminal Agony,,2025-10-03T23:39:33,-,,,Regular,,{2}{B}{R},4,1,C,,3ddb6d98-3a3a-4332-a64e-97aec71777a4,mh2
Terminal Agony,,2025-10-03T23:39:36,-,,,Regular,,{2}{B}{R},4,1,C,,3ddb6d98-3a3a-4332-a64e-97aec71777a4,mh2
Terminal Agony,,2025-10-03T23:39:39,-,,,Regular,,{2}{B}{R},4,1,C,,3ddb6d98-3a3a-4332-a64e-97aec71777a4,mh2
Terminal Agony,,2025-10-03T23:39:41,-,,,Regular,,{2}{B}{R},4,1,C,,3ddb6d98-3a3a-4332-a64e-97aec71777a4,mh2
Thallid,,2025-10-01T22:10:50,-,,,Regular,,{G},1,1,C,,2cf2f3da-9101-439d-8caa-910ff40bfbb3,fem
Thought Nibbler,,2025-10-04T10:09:38,-,,,Regular,,{U},1,1,C,,7284a7fd-cda8-43ac-b119-ad47b33c2ec4,ody
Thunderclap,,2025-10-01T23:22:43,-,,,Regular,,{2}{R},3,1,C,,b3f8c5ee-2179-4c05-adc9-0b66d02b59ad,mmq
Tranquility,,2025-10-01T22:41:35,-,,,Regular,,{2}{G},3,1,C,,843e801e-1ceb-4e3f-82e6-3c092051ba8c,mmq
Treetop Rangers,,2025-10-01T22:23:08,-,,,Regular,,{2}{G},3,1,C,,33f1a343-250b-4a30-a3b5-296282a70446,usg
Unerring Sling,,2025-10-04T01:57:00,-,,,Regular,,{3},3,1,U,,ecf946b8-8574-406a-83fd-966ed912921f,mir
Unstable Mutation,,2025-10-04T13:28:12,-,,,Regular,,{U},1,1,C,,fc24e53b-5074-4791-9277-46e14a70db3a,3ed
Vindictive Vampire,,2025-10-01T19:44:30,-,,,Regular,,{3}{B},4,1,U,,10276bc4-9640-48e0-9a88-034eee288e9e,rvr
Warrior's Honor,,2025-10-04T20:53:55,-,,,Regular,,{2}{W},3,1,C,,74900e91-d661-4846-984e-5774c5ce0540,6ed
White Knight,,2025-10-04T18:50:10,-,,,Regular,,{W}{W},2,1,U,,cb9cb8ed-7abb-4e71-b42f-5041dd0c0394,lgn
Wild Dogs,,2025-10-01T22:10:57,-,,,Regular,,{G},1,1,C,,7c7811e2-8bff-44a9-96bf-8e302c3cade9,usg
Wizard Mentor,,2025-10-04T10:16:47,-,,,Regular,,{2}{U},3,1,C,,49805401-9bd9-48a3-9b99-0120a8bb1fb5,usg
Workshop Elders,,2025-10-04T11:26:24,-,,,Regular,,{6}{U},7,1,R,,6912e6bd-6dc8-4e34-b2ab-edbc8f9c9943,brc
Aftershock,,2025-10-01T23:26:42,-,,,Regular,,{2}{R}{R},4,1,C,,c91a26b2-03f8-43f0-a3a4-ff6c5a3690c4,tmp
Aven Fateshaper,,2025-10-04T11:26:08,-,,,Regular,,{6}{U},7,1,U,,7a4b41c4-0d14-4b9c-8e0c-a626ba6b104d,ons
Aven Fateshaper,,2025-10-04T11:26:50,-,,,Regular,,{6}{U},7,1,U,,7a4b41c4-0d14-4b9c-8e0c-a626ba6b104d,ons
